class_index,class_name,source_train,classifier_train,classifier_val,detector_train,detector_calibration,official_val
3564,09293_Plantae_Tracheophyta_Magnoliopsida_Rosales_Cannabaceae_Humulus_japonicus,300,255,10,30,5,10
3565,09294_Plantae_Tracheophyta_Magnoliopsida_Rosales_Cannabaceae_Humulus_lupulus,300,255,10,30,5,10
3566,09295_Plantae_Tracheophyta_Magnoliopsida_Rosales_Cannabaceae_Trema_orientalis,210,165,10,30,5,10
3567,09296_Plantae_Tracheophyta_Magnoliopsida_Rosales_Elaeagnaceae_Elaeagnus_angustifolia,300,255,10,30,5,10
3568,09297_Plantae_Tracheophyta_Magnoliopsida_Rosales_Elaeagnaceae_Elaeagnus_commutata,300,255,10,30,5,10
3569,09298_Plantae_Tracheophyta_Magnoliopsida_Rosales_Elaeagnaceae_Elaeagnus_pungens,252,207,10,30,5,10
3570,09299_Plantae_Tracheophyta_Magnoliopsida_Rosales_Elaeagnaceae_Elaeagnus_umbellata,300,255,10,30,5,10
3571,09300_Plantae_Tracheophyta_Magnoliopsida_Rosales_Elaeagnaceae_Hippophae_rhamnoides,300,255,10,30,5,10
3572,09301_Plantae_Tracheophyta_Magnoliopsida_Rosales_Elaeagnaceae_Shepherdia_canadensis,300,255,10,30,5,10
3573,09302_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Artocarpus_altilis,257,212,10,30,5,10
3574,09303_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Artocarpus_heterophyllus,300,255,10,30,5,10
3575,09304_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Broussonetia_papyrifera,300,255,10,30,5,10
3576,09305_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Fatoua_villosa,294,249,10,30,5,10
3577,09306_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Ficus_aurea,184,139,10,30,5,10
3578,09307_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Ficus_carica,300,255,10,30,5,10
3579,09308_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Ficus_microcarpa,300,255,10,30,5,10
3580,09309_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Ficus_petiolaris,233,188,10,30,5,10
3581,09310_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Ficus_pumila,269,224,10,30,5,10
3582,09311_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Ficus_religiosa,157,112,10,30,5,10
3583,09312_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Maclura_pomifera,300,255,10,30,5,10
3584,09313_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Morus_alba,300,255,10,30,5,10
3585,09314_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Morus_indica,300,255,10,30,5,10
3586,09315_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Morus_rubra,300,255,10,30,5,10
3587,09316_Plantae_Tracheophyta_Magnoliopsida_Rosales_Moraceae_Streblus_heterophyllus,169,124,10,30,5,10
3588,09317_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Berchemia_scandens,300,255,10,30,5,10
3589,09318_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_americanus,300,255,10,30,5,10
3590,09319_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_cordulatus,300,255,10,30,5,10
3591,09320_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_crassifolius,220,175,10,30,5,10
3592,09321_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_cuneatus,300,255,10,30,5,10
3593,09322_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_fendleri,155,110,10,30,5,10
3594,09323_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_herbaceus,300,255,10,30,5,10
3595,09324_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_integerrimus,271,226,10,30,5,10
3596,09325_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_leucodermis,300,255,10,30,5,10
3597,09326_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_megacarpus,164,119,10,30,5,10
3598,09327_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_oliganthus,171,126,10,30,5,10
3599,09328_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_perplexans,195,150,10,30,5,10
3600,09329_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_prostratus,279,234,10,30,5,10
3601,09330_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_spinosus,194,149,10,30,5,10
3602,09331_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_thyrsiflorus,300,255,10,30,5,10
3603,09332_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_velutinus,300,255,10,30,5,10
3604,09333_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ceanothus_verrucosus,184,139,10,30,5,10
3605,09334_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Colubrina_texensis,172,127,10,30,5,10
3606,09335_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Condalia_hookeri,256,211,10,30,5,10
3607,09336_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Discaria_toumatou,300,255,10,30,5,10
3608,09337_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Frangula_alnus,300,255,10,30,5,10
3609,09338_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Frangula_californica,300,255,10,30,5,10
3610,09339_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Frangula_caroliniana,300,255,10,30,5,10
3611,09340_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Frangula_purshiana,300,255,10,30,5,10
3612,09341_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Paliurus_spina-christi,223,178,10,30,5,10
3613,09342_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Rhamnus_alaternus,237,192,10,30,5,10
3614,09343_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Rhamnus_alnifolia,300,255,10,30,5,10
3615,09344_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Rhamnus_cathartica,300,255,10,30,5,10
3616,09345_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Rhamnus_crocea,300,255,10,30,5,10
3617,09346_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Rhamnus_humboldtiana,230,185,10,30,5,10
3618,09347_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Rhamnus_ilicifolia,300,255,10,30,5,10
3619,09348_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Trichocephalus_stipularis,201,156,10,30,5,10
3620,09349_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rhamnaceae_Ziziphus_obtusifolia,300,255,10,30,5,10
3621,09350_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Acaena_anserinifolia,177,132,10,30,5,10
3622,09351_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Acaena_novae-zelandiae,234,189,10,30,5,10
3623,09352_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Adenostoma_fasciculatum,300,255,10,30,5,10
3624,09353_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Adenostoma_sparsifolium,251,206,10,30,5,10
3625,09354_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Agrimonia_eupatoria,300,255,10,30,5,10
3626,09355_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Agrimonia_gryposepala,300,255,10,30,5,10
3627,09356_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Agrimonia_parviflora,207,162,10,30,5,10
3628,09357_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Agrimonia_pilosa,167,122,10,30,5,10
3629,09358_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Amelanchier_alnifolia,300,255,10,30,5,10
3630,09359_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Amelanchier_arborea,300,255,10,30,5,10
3631,09360_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Amelanchier_spicata,209,164,10,30,5,10
3632,09361_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Amelanchier_utahensis,246,201,10,30,5,10
3633,09362_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Argentina_anserina,300,255,10,30,5,10
3634,09363_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Aronia_melanocarpa,300,255,10,30,5,10
3635,09364_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Aruncus_dioicus,300,255,10,30,5,10
3636,09365_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Cercocarpus_betuloides,300,255,10,30,5,10
3637,09366_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Cercocarpus_ledifolius,300,255,10,30,5,10
3638,09367_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Cercocarpus_montanus,260,215,10,30,5,10
3639,09368_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Chamaebatia_foliolosa,293,248,10,30,5,10
3640,09369_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Chamaebatiaria_millefolium,177,132,10,30,5,10
3641,09370_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Coleogyne_ramosissima,235,190,10,30,5,10
3642,09371_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Comarum_palustre,300,255,10,30,5,10
3643,09372_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Crataegus_marshallii,300,255,10,30,5,10
3644,09373_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Crataegus_monogyna,300,255,10,30,5,10
3645,09374_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Dasiphora_fruticosa,300,255,10,30,5,10
3646,09375_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Dryas_drummondii,164,119,10,30,5,10
3647,09376_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Dryas_octopetala,300,255,10,30,5,10
3648,09377_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Drymocallis_arguta,300,255,10,30,5,10
3649,09378_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Drymocallis_glandulosa,300,255,10,30,5,10
3650,09379_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Eriobotrya_japonica,300,255,10,30,5,10
3651,09380_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Fallugia_paradoxa,300,255,10,30,5,10
3652,09381_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Filipendula_rubra,156,111,10,30,5,10
3653,09382_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Filipendula_ulmaria,300,255,10,30,5,10
3654,09383_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Filipendula_vulgaris,300,255,10,30,5,10
3655,09384_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Fragaria_chiloensis,300,255,10,30,5,10
3656,09385_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Fragaria_vesca,300,255,10,30,5,10
3657,09386_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Fragaria_virginiana,300,255,10,30,5,10
3658,09387_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Fragaria_viridis,300,255,10,30,5,10
3659,09388_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Geum_aleppicum,300,255,10,30,5,10
3660,09389_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Geum_canadense,300,255,10,30,5,10
3661,09390_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Geum_macrophyllum,300,255,10,30,5,10
3662,09391_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Geum_rivale,300,255,10,30,5,10
3663,09392_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Geum_rossii,196,151,10,30,5,10
3664,09393_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Geum_triflorum,300,255,10,30,5,10
3665,09394_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Geum_urbanum,300,255,10,30,5,10
3666,09395_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Heteromeles_arbutifolia,300,255,10,30,5,10
3667,09396_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Holodiscus_discolor,300,255,10,30,5,10
3668,09397_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Kerria_japonica,201,156,10,30,5,10
3669,09398_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Luetkea_pectinata,300,255,10,30,5,10
3670,09399_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Malus_domestica,300,255,10,30,5,10
3671,09400_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Malus_fusca,300,255,10,30,5,10
3672,09401_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Malus_pumila,300,255,10,30,5,10
3673,09402_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Oemleria_cerasiformis,300,255,10,30,5,10
3674,09403_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Petrophytum_caespitosum,180,135,10,30,5,10
3675,09404_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Photinia_serratifolia,277,232,10,30,5,10
3676,09405_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Physocarpus_capitatus,300,255,10,30,5,10
3677,09406_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Physocarpus_opulifolius,300,255,10,30,5,10
3678,09407_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Potentilla_argentea,300,255,10,30,5,10
3679,09408_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Potentilla_canadensis,300,255,10,30,5,10
3680,09409_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Potentilla_erecta,300,255,10,30,5,10
3681,09410_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Potentilla_gracilis,288,243,10,30,5,10
3682,09411_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Potentilla_indica,300,255,10,30,5,10
3683,09412_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Potentilla_norvegica,300,255,10,30,5,10
3684,09413_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Potentilla_recta,300,255,10,30,5,10
3685,09414_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Potentilla_reptans,300,255,10,30,5,10
3686,09415_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Potentilla_simplex,300,255,10,30,5,10
3687,09416_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_americana,244,199,10,30,5,10
3688,09417_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_angustifolia,188,143,10,30,5,10
3689,09418_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_avium,300,255,10,30,5,10
3690,09419_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_caroliniana,300,255,10,30,5,10
3691,09420_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_cerasifera,300,255,10,30,5,10
3692,09421_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_dulcis,171,126,10,30,5,10
3693,09422_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_emarginata,295,250,10,30,5,10
3694,09423_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_fasciculata,193,148,10,30,5,10
3695,09424_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_fremontii,300,255,10,30,5,10
3696,09425_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_ilicifolia,300,255,10,30,5,10
3697,09426_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_laurocerasus,300,255,10,30,5,10
3698,09427_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_mexicana,300,255,10,30,5,10
3699,09428_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_padus,300,255,10,30,5,10
3700,09429_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_pensylvanica,300,255,10,30,5,10
3701,09430_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_persica,300,255,10,30,5,10
3702,09431_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_pumila,300,255,10,30,5,10
3703,09432_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_serotina,300,255,10,30,5,10
3704,09433_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_spinosa,300,255,10,30,5,10
3705,09434_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Prunus_virginiana,300,255,10,30,5,10
3706,09435_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Purshia_stansburyana,300,255,10,30,5,10
3707,09436_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Purshia_tridentata,300,255,10,30,5,10
3708,09437_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Pyracantha_coccinea,166,121,10,30,5,10
3709,09438_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Pyrus_calleryana,300,255,10,30,5,10
3710,09439_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Pyrus_communis,215,170,10,30,5,10
3711,09440_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rhaphiolepis_indica,169,124,10,30,5,10
3712,09441_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rhodotypos_scandens,300,255,10,30,5,10
3713,09442_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_acicularis,300,255,10,30,5,10
3714,09443_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_arkansana,300,255,10,30,5,10
3715,09444_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_bracteata,262,217,10,30,5,10
3716,09445_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_californica,300,255,10,30,5,10
3717,09446_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_canina,300,255,10,30,5,10
3718,09447_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_carolina,248,203,10,30,5,10
3719,09448_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_gymnocarpa,300,255,10,30,5,10
3720,09449_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_majalis,210,165,10,30,5,10
3721,09450_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_multiflora,300,255,10,30,5,10
3722,09451_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_nutkana,300,255,10,30,5,10
3723,09452_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_palustris,300,255,10,30,5,10
3724,09453_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_rubiginosa,300,255,10,30,5,10
3725,09454_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_rugosa,300,255,10,30,5,10
3726,09455_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_spinosissima,178,133,10,30,5,10
3727,09456_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rosa_woodsii,300,255,10,30,5,10
3728,09457_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_allegheniensis,300,255,10,30,5,10
3729,09458_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_arcticus,300,255,10,30,5,10
3730,09459_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_armeniacus,300,255,10,30,5,10
3731,09460_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_bifrons,261,216,10,30,5,10
3732,09461_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_caesius,300,255,10,30,5,10
3733,09462_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_chamaemorus,300,255,10,30,5,10
3734,09463_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_cissoides,300,255,10,30,5,10
3735,09464_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_dalibarda,192,147,10,30,5,10
3736,09465_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_flagellaris,293,248,10,30,5,10
3737,09466_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_hispidus,205,160,10,30,5,10
3738,09467_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_idaeus,300,255,10,30,5,10
3739,09468_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_laciniatus,300,255,10,30,5,10
3740,09469_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_leucodermis,179,134,10,30,5,10
3741,09470_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_occidentalis,300,255,10,30,5,10
3742,09471_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_odoratus,300,255,10,30,5,10
3743,09472_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_parviflorus,300,255,10,30,5,10
3744,09473_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_pedatus,300,255,10,30,5,10
3745,09474_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_phoenicolasius,300,255,10,30,5,10
3746,09475_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_pubescens,300,255,10,30,5,10
3747,09476_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_saxatilis,300,255,10,30,5,10
3748,09477_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_schmidelioides,161,116,10,30,5,10
3749,09478_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_spectabilis,300,255,10,30,5,10
3750,09479_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_trivialis,300,255,10,30,5,10
3751,09480_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_ulmifolius,197,152,10,30,5,10
3752,09481_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Rubus_ursinus,300,255,10,30,5,10
3753,09482_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Sanguisorba_canadensis,181,136,10,30,5,10
3754,09483_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Sanguisorba_minor,300,255,10,30,5,10
3755,09484_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Sanguisorba_officinalis,300,255,10,30,5,10
3756,09485_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Sibbaldia_procumbens,237,192,10,30,5,10
3757,09486_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Sibbaldiopsis_tridentata,300,255,10,30,5,10
3758,09487_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Sorbaria_sorbifolia,300,255,10,30,5,10
3759,09488_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Sorbus_americana,300,255,10,30,5,10
3760,09489_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Sorbus_aucuparia,300,255,10,30,5,10
3761,09490_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Sorbus_sitchensis,216,171,10,30,5,10
3762,09491_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Spiraea_alba,300,255,10,30,5,10
3763,09492_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Spiraea_betulifolia,268,223,10,30,5,10
3764,09493_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Spiraea_douglasii,300,255,10,30,5,10
3765,09494_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Spiraea_japonica,191,146,10,30,5,10
3766,09495_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Spiraea_splendens,300,255,10,30,5,10
3767,09496_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Spiraea_tomentosa,300,255,10,30,5,10
3768,09497_Plantae_Tracheophyta_Magnoliopsida_Rosales_Rosaceae_Waldsteinia_fragarioides,300,255,10,30,5,10
3769,09498_Plantae_Tracheophyta_Magnoliopsida_Rosales_Ulmaceae_Ulmus_alata,300,255,10,30,5,10
3770,09499_Plantae_Tracheophyta_Magnoliopsida_Rosales_Ulmaceae_Ulmus_americana,300,255,10,30,5,10
3771,09500_Plantae_Tracheophyta_Magnoliopsida_Rosales_Ulmaceae_Ulmus_crassifolia,300,255,10,30,5,10
3772,09501_Plantae_Tracheophyta_Magnoliopsida_Rosales_Ulmaceae_Ulmus_glabra,300,255,10,30,5,10
3773,09502_Plantae_Tracheophyta_Magnoliopsida_Rosales_Ulmaceae_Ulmus_laevis,190,145,10,30,5,10
3774,09503_Plantae_Tracheophyta_Magnoliopsida_Rosales_Ulmaceae_Ulmus_minor,199,154,10,30,5,10
3775,09504_Plantae_Tracheophyta_Magnoliopsida_Rosales_Ulmaceae_Ulmus_parvifolia,207,162,10,30,5,10
3776,09505_Plantae_Tracheophyta_Magnoliopsida_Rosales_Ulmaceae_Ulmus_pumila,300,255,10,30,5,10
3777,09506_Plantae_Tracheophyta_Magnoliopsida_Rosales_Ulmaceae_Ulmus_rubra,300,255,10,30,5,10
